"exchange","date","market_daily","market_sd","market_max","market_min"
"CHF/JPY",2023-06-12,153.913541681921,0.364794218379832,154.7595,153.3695
"CHF/JPY",2023-07-12,159.213510638559,0.308296439078491,159.9135,158.5065
"CHF/JPY",2023-06-13,154.208427593002,0.420278073968707,154.966,153.431
"CHF/JPY",2023-07-13,160.431147518218,0.380569087259618,161.0965,159.423
"CHF/JPY",2023-08-13,165.303951876513,0.0672597255248375,165.525,165.184
"CHF/JPY",2023-05-14,151.150077934497,0.0325534897840391,151.2505,151.054
"CHF/JPY",2023-06-14,155.177360510215,0.23085331202493,155.5935,154.6035
"CHF/JPY",2023-07-14,160.927279973791,0.347958969612522,161.633,160.005
"CHF/JPY",2023-08-14,165.290392050322,0.218289157418559,165.7655,164.8385
"CHF/JPY",2023-05-15,151.818848820668,0.249878184734326,152.2045,151.1205
"CHF/JPY",2023-06-15,156.650671835923,0.447428897959185,157.5255,155.462
"CHF/JPY",2023-08-15,165.897100647442,0.204433930793872,166.428,165.551
"CHF/JPY",2023-05-16,152.085305719756,0.17130300091109,152.5375,151.6295
"CHF/JPY",2023-06-16,158.134979939743,0.445471313997928,158.7945,156.853
"CHF/JPY",2023-07-16,160.955650101879,0.0484679059134542,161.3045,160.8555
"CHF/JPY",2023-08-16,165.821687350895,0.2514094636731,166.399,165.4595
"CHF/JPY",2023-05-17,152.506299057443,0.341619431777402,153.254,152.0455
"CHF/JPY",2023-07-17,161.157654385799,0.274526510161976,161.7925,160.5815
"CHF/JPY",2023-08-17,166.199805367457,0.132353664003097,166.4235,165.6475
"CHF/JPY",2023-05-18,153.115021797025,0.131892118211856,153.4265,152.774
"CHF/JPY",2023-06-18,158.64558029382,0.0361532522822637,158.784,158.5535
"CHF/JPY",2023-07-18,161.347082002763,0.323265355337863,162.266,160.697
"CHF/JPY",2023-08-18,165.140801756462,0.355721654318184,165.906,164.435
"CHF/JPY",2023-05-19,153.236887523154,0.221024840134965,153.772,152.8625
"CHF/JPY",2023-06-19,158.429593026023,0.163075805280085,158.7925,157.9335
"CHF/JPY",2023-07-19,162.550397274547,0.235928801125535,163.1245,161.9495
"CHF/JPY",2023-06-20,157.898765481539,0.404426528728247,158.7215,157.1975
"CHF/JPY",2023-07-20,162.213513163697,0.384103173899188,162.911,161.368
"CHF/JPY",2023-08-20,164.752915923567,0.0620001194015444,164.9965,164.646
"CHF/JPY",2023-05-21,153.306296067977,0.0687014645491688,153.542,153.156
"CHF/JPY",2023-06-21,158.245298657873,0.42981208056416,158.918,157.436
"CHF/JPY",2023-07-21,163.186120898909,0.754967128033963,163.9825,161.3035
"CHF/JPY",2023-08-21,165.62418040688,0.584336007611508,166.5535,164.542
"CHF/JPY",2023-05-22,154.006765045263,0.374459980933992,154.4725,153.167
"CHF/JPY",2023-06-22,159.150126649824,0.40064575040466,159.995,158.3245
"CHF/JPY",2023-08-22,165.991400860912,0.247349063593679,166.5865,165.559
"CHF/JPY",2023-05-23,153.878543982712,0.230077914334556,154.504,153.499
"CHF/JPY",2023-06-23,159.578836202819,0.472895185280478,160.327,158.485
"CHF/JPY",2023-07-23,163.657934249752,0.05010822349496,163.873,163.537
"CHF/JPY",2023-08-23,165.098591070193,0.296699973058473,165.9145,164.496
"CHF/JPY",2023-05-24,153.691406794663,0.178530521059793,154.134,153.227
"CHF/JPY",2023-07-24,163.135051370884,0.200966322103408,163.68,162.626
"CHF/JPY",2023-08-24,165.181036939251,0.168199793493043,165.6785,164.759
"CHF/JPY",2023-05-25,154.194184746856,0.200652965594486,154.724,153.814
"CHF/JPY",2023-06-25,160.26332261141,0.0753040184945983,160.4,160.1155
"CHF/JPY",2023-07-25,162.816674215749,0.143226284206355,163.251,162.4925
"CHF/JPY",2023-08-25,165.110526779073,0.224181784432121,165.6545,164.6465
"CHF/JPY",2023-05-26,154.86228315083,0.319442718127226,155.4565,154.2725
"CHF/JPY",2023-06-26,160.206757393204,0.227481313186033,160.6895,159.673
"CHF/JPY",2023-07-26,162.881127228801,0.198643993955378,163.3905,162.4585
"CHF/JPY",2023-06-27,160.644462508199,0.319759674212323,161.297,159.986
"CHF/JPY",2023-07-27,162.37513921243,1.1946206408111,163.7925,159.6085
"CHF/JPY",2023-08-27,165.601613830614,0.0655389808075877,165.74,165.4555
"CHF/JPY",2023-05-28,155.461913697105,0.0374419112259956,155.6,155.166
"CHF/JPY",2023-06-28,160.929612987533,0.117646565806391,161.2005,160.5815
"CHF/JPY",2023-07-28,160.51948425817,0.857226120174837,162.3845,158.84
"CHF/JPY",2023-08-28,165.756063933843,0.0721411567611601,166.012,165.554
"CHF/JPY",2023-05-29,155.261745608085,0.081956966292816,155.5205,155.046
"CHF/JPY",2023-06-29,160.996529691606,0.143592324125047,161.324,160.63
"CHF/JPY",2023-08-29,166.005463716668,0.232277913463499,166.437,165.454
"CHF/JPY",2023-05-30,154.87190227849,0.348080856033358,155.541,154.1485
"CHF/JPY",2023-06-30,161.060495456228,0.297732345626917,161.647,160.443
"CHF/JPY",2023-07-30,161.96835164405,0.0831282106280988,162.3475,161.7785
"CHF/JPY",2023-08-30,166.3812725175,0.0990575533117002,166.601,166.0135
"CHF/JPY",2023-05-31,153.338049439541,0.379458922370612,154.347,152.68
"CHF/JPY",2023-07-31,163.122778371441,0.54680960010519,164.01,161.7055
"CHF/JPY",2023-08-31,166.3669,0.00334290293009958,166.372,166.3635
"EUR/PLN",2023-05-01,4.59928882318022,0.00623776947831221,4.615545,4.583945
"EUR/PLN",2023-06-01,4.5330663811642,0.008625595619366,4.54825,4.514
"EUR/PLN",2023-08-01,4.42994641406763,0.0155735853969615,4.4568,4.40129
"EUR/PLN",2023-05-02,4.58461645847586,0.0116637405945626,4.6092,4.56545
"EUR/PLN",2023-06-02,4.50512851155974,0.0103247966745609,4.52283,4.486205
"EUR/PLN",2023-07-02,4.43607899342487,0.00168575066564621,4.4425,4.432675
"EUR/PLN",2023-08-02,4.44828397646403,0.00472677605722343,4.462025,4.436945
"EUR/PLN",2023-05-03,4.58275033661435,0.00464182813823755,4.6056,4.570455
"EUR/PLN",2023-07-03,4.43721631771865,0.00230332786398634,4.445355,4.4277
"EUR/PLN",2023-08-03,4.45682898545616,0.00821634924335925,4.47307,4.437085
"EUR/PLN",2023-05-04,4.58650200622597,0.0024193398783035,4.598,4.580305
"EUR/PLN",2023-06-04,4.4930571347464,0.000708892550567957,4.501,4.4912
"EUR/PLN",2023-07-04,4.42986321569344,0.00600875789507892,4.440745,4.4137
"EUR/PLN",2023-08-04,4.44483442944493,0.0101536705783117,4.46875,4.4246
"EUR/PLN",2023-05-05,4.58208149974303,0.00670977837367175,4.59548,4.5682
"EUR/PLN",2023-06-05,4.48104603331867,0.00665525419276694,4.49701,4.4675
"EUR/PLN",2023-07-05,4.4517973718632,0.0103231773178041,4.4727,4.4267
"EUR/PLN",2023-06-06,4.48270616187555,0.00535834544717493,4.49413,4.469535
"EUR/PLN",2023-07-06,4.48211131101467,0.010677603272127,4.50437,4.4589
"EUR/PLN",2023-08-06,4.44228481625304,0.00131145572765748,4.446515,4.43575
"EUR/PLN",2023-05-07,4.57593317938818,0.00141326096726927,4.5838,4.5675
"EUR/PLN",2023-06-07,4.47705443263652,0.00535493954852831,4.48852,4.46786
"EUR/PLN",2023-07-07,4.47086545255783,0.010789065059128,4.49343,4.448665
"EUR/PLN",2023-08-07,4.42705880802994,0.00505407985419987,4.44253,4.41163
